id,idLegislatura,F,M,branca,n_branca,parda,preta,amarela,indigena
74018,48,0,1,1,0,0,0,0,0
139133,48,0,1,0,0,0,0,0,0
1524,48,0,1,0,0,0,0,0,0
139134,48,0,1,0,0,0,0,0,0
73662,48,0,1,0,0,0,0,0,0
139135,48,0,1,0,0,0,0,0,0
133875,48,0,1,0,0,0,0,0,0
133988,48,0,1,0,0,0,0,0,0
139136,48,0,1,0,0,0,0,0,0
139137,48,0,1,0,0,0,0,0,0
139138,48,0,1,0,0,0,0,0,0
139139,48,0,1,0,0,0,0,0,0
74831,48,0,1,0,0,0,0,0,0
139140,48,0,1,0,0,0,0,0,0
1519,48,0,1,0,0,0,0,0,0
74832,48,0,1,0,0,0,0,0,0
133852,48,0,1,0,0,0,0,0,0
139141,48,0,1,0,0,0,0,0,0
139142,48,0,1,0,0,0,0,0,0
133978,48,0,1,0,0,0,0,0,0
139143,48,1,0,0,0,0,0,0,0
139144,48,0,1,0,0,0,0,0,0
139145,48,0,1,0,0,0,0,0,0
139146,48,0,1,0,0,0,0,0,0
65988,48,0,1,0,0,0,0,0,0
139147,48,0,1,0,0,0,0,0,0
73468,48,0,1,0,0,0,0,0,0
139148,48,0,1,0,0,0,0,0,0
73584,48,0,1,1,0,0,0,0,0
133868,48,0,1,0,0,0,0,0,0
74332,48,0,1,0,0,0,0,0,0
139149,48,0,1,0,0,0,0,0,0
1522,48,0,1,0,0,0,0,0,0
139150,48,0,1,0,0,0,0,0,0
139151,48,0,1,0,0,0,0,0,0
139152,48,0,1,0,0,0,0,0,0
73766,48,0,1,0,0,0,0,0,0
1525,48,0,1,0,0,0,0,0,0
73434,48,0,1,1,0,0,0,0,0
139153,48,0,1,0,0,0,0,0,0
139154,48,0,1,0,0,0,0,0,0
139155,48,0,1,0,0,0,0,0,0
139156,48,0,1,0,0,0,0,0,0
74833,48,0,1,1,0,0,0,0,0
139157,48,0,1,0,0,0,0,0,0
1531,48,0,1,0,0,0,0,0,0
73503,48,0,1,0,0,0,0,0,0
74113,48,0,1,0,0,0,0,0,0
74222,48,0,1,0,1,1,0,0,0
66476,48,0,1,0,0,0,0,0,0
74459,48,0,1,1,0,0,0,0,0
73655,48,0,1,1,0,0,0,0,0
73767,48,0,1,0,0,0,0,0,0
139158,48,0,1,0,0,0,0,0,0
73701,48,1,0,0,1,0,1,0,0
74535,48,0,1,1,0,0,0,0,0
139159,48,0,1,0,0,0,0,0,0
139160,48,1,0,0,0,0,0,0,0
133866,48,1,0,0,0,0,0,0,0
139161,48,0,1,0,0,0,0,0,0
133846,48,0,1,0,0,0,0,0,0
74650,48,0,1,1,0,0,0,0,0
139162,48,0,1,0,0,0,0,0,0
74525,48,0,1,0,0,0,0,0,0
133961,48,0,1,0,0,0,0,0,0
139163,48,0,1,0,0,0,0,0,0
74246,48,0,1,0,0,0,0,0,0
133910,48,0,1,0,0,0,0,0,0
139164,48,0,1,0,0,0,0,0,0
73702,48,0,1,0,0,0,0,0,0
73890,48,0,1,1,0,0,0,0,0
139165,48,0,1,0,0,0,0,0,0
74652,48,0,1,1,0,0,0,0,0
133916,48,0,1,0,0,0,0,0,0
139166,48,0,1,0,0,0,0,0,0
133906,48,0,1,0,0,0,0,0,0
139167,48,0,1,0,0,0,0,0,0
74406,48,0,1,1,0,0,0,0,0
133971,48,0,1,0,0,0,0,0,0
139168,48,0,1,0,0,0,0,0,0
133907,48,0,1,0,0,0,0,0,0
133987,48,0,1,1,0,0,0,0,0
139169,48,0,1,0,0,0,0,0,0
139170,48,0,1,0,0,0,0,0,0
139171,48,0,1,0,0,0,0,0,0
139172,48,0,1,0,0,0,0,0,0
133847,48,0,1,0,0,0,0,0,0
133995,48,0,1,0,0,0,0,0,0
139173,48,0,1,0,0,0,0,0,0
74527,48,0,1,0,0,0,0,0,0
132144,48,0,1,0,0,0,0,0,0
74016,48,0,1,0,1,1,0,0,0
139174,48,1,0,0,0,0,0,0,0
73443,48,0,1,0,0,0,0,0,0
139175,48,0,1,0,0,0,0,0,0
139176,48,0,1,0,0,0,0,0,0
139177,48,0,1,0,0,0,0,0,0
139178,48,0,1,0,0,0,0,0,0
74196,48,0,1,0,0,0,0,0,0
139179,48,0,1,0,0,0,0,0,0
73445,48,0,1,0,0,0,0,0,0
133989,48,0,1,0,0,0,0,0,0
139180,48,0,1,0,0,0,0,0,0
139181,48,0,1,0,0,0,0,0,0
139182,48,0,1,0,0,0,0,0,0
139183,48,1,0,0,0,0,0,0,0
133856,48,0,1,0,0,0,0,0,0
133993,48,0,1,1,0,0,0,0,0
74539,48,0,1,1,0,0,0,0,0
139184,48,0,1,0,0,0,0,0,0
1539,48,0,1,0,0,0,0,0,0
133983,48,0,1,0,0,0,0,0,0
139185,48,0,1,0,0,0,0,0,0
133851,48,0,1,0,0,0,0,0,0
139186,48,0,1,0,0,0,0,0,0
139187,48,0,1,0,1,0,1,0,0
73827,48,0,1,0,0,0,0,0,0
139188,48,0,1,0,0,0,0,0,0
73448,48,0,1,1,0,0,0,0,0
133911,48,0,1,1,0,0,0,0,0
133972,48,0,1,0,0,0,0,0,0
139189,48,0,1,0,0,0,0,0,0
74656,48,0,1,0,0,0,0,0,0
133844,48,0,1,0,0,0,0,0,0
139190,48,0,1,0,0,0,0,0,0
139191,48,0,1,0,0,0,0,0,0
74540,48,0,1,0,0,0,0,0,0
74064,48,0,1,0,1,0,1,0,0
139192,48,0,1,0,0,0,0,0,0
1533,48,0,1,0,0,0,0,0,0
73729,48,0,1,0,0,0,0,0,0
65468,48,0,1,0,0,0,0,0,0
1511,48,0,1,0,0,0,0,0,0
133840,48,0,1,0,0,0,0,0,0
139193,48,0,1,0,0,0,0,0,0
139194,48,1,0,0,0,0,0,0,0
133973,48,0,1,0,0,0,0,0,0
133892,48,1,0,0,0,0,0,0,0
133858,48,0,1,0,0,0,0,0,0
74100,48,0,1,0,1,1,0,0,0
139195,48,0,1,0,0,0,0,0,0
133865,48,0,1,0,0,0,0,0,0
73449,48,0,1,0,0,0,0,0,0
65472,48,0,1,0,0,0,0,0,0
1507,48,0,1,0,0,0,0,0,0
139196,48,0,1,0,0,0,0,0,0
139197,48,0,1,0,0,0,0,0,0
133872,48,0,1,0,0,0,0,0,0
139198,48,0,1,0,0,0,0,0,0
74314,48,0,1,0,0,0,0,0,0
133970,48,0,1,0,0,0,0,0,0
1518,48,0,1,0,0,0,0,0,0
133841,48,0,1,1,0,0,0,0,0
139199,48,0,1,0,0,0,0,0,0
139200,48,0,1,0,0,0,0,0,0
74543,48,0,1,0,1,1,0,0,0
74418,48,0,1,0,0,0,0,0,0
139201,48,0,1,0,0,0,0,0,0
139202,48,0,1,0,0,0,0,0,0
74293,48,0,1,0,0,0,0,0,0
139203,48,0,1,0,0,0,0,0,0
74223,48,0,1,0,0,0,0,0,0
65475,48,0,1,0,0,0,0,0,0
133873,48,0,1,0,0,0,0,0,0
139204,48,0,1,0,0,0,0,0,0
139205,48,0,1,0,0,0,0,0,0
133991,48,0,1,0,0,0,0,0,0
139206,48,0,1,0,0,0,0,0,0
139207,48,0,1,0,0,0,0,0,0
74199,48,0,1,0,1,1,0,0,0
139208,48,0,1,0,0,0,0,0,0
133783,48,0,1,0,0,0,0,0,0
74844,48,0,1,1,0,0,0,0,0
139209,48,0,1,0,0,0,0,0,0
139210,48,0,1,0,0,0,0,0,0
139211,48,0,1,0,0,0,0,0,0
1517,48,0,1,0,0,0,0,0,0
139212,48,0,1,1,0,0,0,0,0
139213,48,0,1,0,0,0,0,0,0
74189,48,0,1,1,0,0,0,0,0
139214,48,0,1,0,0,0,0,0,0
139215,48,0,1,0,0,0,0,0,0
139216,48,0,1,0,0,0,0,0,0
1537,48,0,1,0,0,0,0,0,0
133964,48,0,1,0,0,0,0,0,0
133979,48,0,1,0,0,0,0,0,0
1512,48,0,1,0,0,0,0,0,0
74659,48,0,1,0,0,0,0,0,0
139217,48,0,1,0,0,0,0,0,0
1505,48,0,1,0,0,0,0,0,0
139218,48,0,1,0,1,1,0,0,0
65480,48,0,1,1,0,0,0,0,0
139219,48,0,1,0,0,0,0,0,0
139220,48,0,1,0,0,0,0,0,0
139221,48,0,1,0,0,0,0,0,0
139222,48,0,1,0,0,0,0,0,0
139223,48,0,1,0,0,0,0,0,0
139224,48,0,1,1,0,0,0,0,0
74076,48,0,1,0,1,1,0,0,0
1529,48,0,1,0,0,0,0,0,0
139225,48,0,1,0,0,0,0,0,0
139226,48,0,1,0,0,0,0,0,0
139227,48,0,1,0,0,0,0,0,0
133842,48,0,1,0,0,0,0,0,0
74419,48,0,1,1,0,0,0,0,0
139228,48,0,1,0,0,0,0,0,0
139229,48,0,1,0,0,0,0,0,0
139230,48,0,1,0,0,0,0,0,0
74545,48,0,1,0,0,0,0,0,0
68676,48,0,1,1,0,0,0,0,0
86494,48,0,1,0,0,0,0,0,0
74583,48,0,1,0,0,0,0,0,0
139231,48,0,1,0,0,0,0,0,0
139232,48,0,1,0,0,0,0,0,0
73530,48,0,1,0,0,0,0,0,0
139233,48,0,1,0,0,0,0,0,0
74324,48,0,1,1,0,0,0,0,0
97707,48,0,1,1,0,0,0,0,0
139234,48,0,1,0,0,0,0,0,0
73708,48,0,1,0,0,0,0,0,0
139235,48,0,1,0,0,0,0,0,0
139236,48,0,1,0,0,0,0,0,0
74662,48,0,1,1,0,0,0,0,0
74325,48,0,1,0,0,0,0,0,0
74663,48,0,1,0,0,0,0,0,0
133853,48,0,1,1,0,0,0,0,0
74421,48,0,1,0,0,0,0,0,0
139237,48,0,1,1,0,0,0,0,0
1521,48,0,1,0,0,0,0,0,0
133915,48,1,0,0,0,0,0,0,0
139238,48,0,1,0,0,0,0,0,0
74664,48,0,1,0,0,0,0,0,0
139239,48,0,1,0,0,0,0,0,0
139240,48,0,1,0,0,0,0,0,0
139241,48,0,1,1,0,0,0,0,0
74008,48,0,1,0,0,0,0,0,0
139242,48,0,1,0,0,0,0,0,0
139243,48,0,1,0,0,0,0,0,0
74546,48,0,1,0,0,0,0,0,0
74547,48,0,1,1,0,0,0,0,0
139244,48,0,1,1,0,0,0,0,0
1528,48,0,1,0,0,0,0,0,0
139245,48,0,1,0,0,0,0,0,0
74201,48,0,1,0,0,0,0,0,0
139246,48,0,1,0,0,0,0,0,0
139247,48,0,1,0,0,0,0,0,0
133862,48,0,1,0,0,0,0,0,0
139248,48,0,1,1,0,0,0,0,0
139249,48,0,1,0,0,0,0,0,0
133980,48,0,1,0,0,0,0,0,0
74131,48,0,1,0,0,0,0,0,0
139250,48,0,1,0,0,0,0,0,0
139251,48,0,1,0,0,0,0,0,0
133863,48,0,1,0,0,0,0,0,0
74781,48,0,1,0,0,0,0,0,0
139252,48,0,1,0,0,0,0,0,0
74182,48,0,1,0,0,0,0,0,0
73664,48,0,1,0,0,0,0,0,0
133969,48,0,1,0,0,0,0,0,0
139253,48,0,1,0,0,0,0,0,0
139254,48,0,1,0,0,0,0,0,0
74477,48,0,1,0,0,0,0,0,0
139255,48,0,1,0,0,0,0,0,0
133857,48,0,1,0,0,0,0,0,0
73658,48,0,1,1,0,0,0,0,0
73710,48,0,1,0,0,0,0,0,0
133974,48,0,1,0,0,0,0,0,0
74551,48,0,1,0,0,0,0,0,0
139256,48,0,1,0,0,0,0,0,0
1540,48,0,1,0,0,0,0,0,0
132143,48,0,1,0,0,0,0,0,0
139257,48,0,1,0,0,0,0,0,0
139258,48,0,1,0,0,0,0,0,0
139259,48,0,1,0,0,0,0,0,0
133854,48,0,1,0,0,0,0,0,0
139260,48,0,1,0,0,0,0,0,0
1520,48,0,1,0,0,0,0,0,0
139261,48,0,1,0,0,0,0,0,0
74851,48,0,1,0,0,0,0,0,0
139262,48,0,1,0,0,0,0,0,0
73462,48,0,1,0,0,0,0,0,0
74203,48,0,1,0,0,0,0,0,0
133976,48,0,1,0,0,0,0,0,0
74250,48,0,1,0,0,0,0,0,0
139263,48,0,1,0,0,0,0,0,0
133867,48,0,1,0,0,0,0,0,0
139264,48,0,1,0,0,0,0,0,0
133861,48,0,1,0,0,0,0,0,0
139265,48,0,1,0,0,0,0,0,0
139266,48,0,1,0,0,0,0,0,0
73540,48,0,1,0,0,0,0,0,0
133981,48,0,1,0,0,0,0,0,0
139267,48,0,1,0,0,0,0,0,0
74424,48,0,1,0,0,0,0,0,0
139268,48,0,1,0,0,0,0,0,0
74125,48,0,1,0,0,0,0,0,0
139269,48,0,1,0,0,0,0,0,0
133914,48,0,1,0,0,0,0,0,0
133975,48,0,1,0,1,1,0,0,0
133839,48,0,1,1,0,0,0,0,0
1508,48,0,1,0,0,0,0,0,0
74854,48,0,1,0,0,0,0,0,0
139270,48,0,1,0,0,0,0,0,0
74425,48,0,1,0,0,0,0,0,0
139271,48,0,1,0,0,0,0,0,0
133977,48,0,1,0,0,0,0,0,0
139272,48,0,1,0,0,0,0,0,0
74741,48,0,1,1,0,0,0,0,0
65495,48,0,1,1,0,0,0,0,0
139273,48,0,1,0,0,0,0,0,0
139274,48,0,1,0,0,0,0,0,0
74520,48,0,1,0,0,0,0,0,0
139275,48,0,1,0,0,0,0,0,0
133962,48,0,1,0,0,0,0,0,0
139276,48,0,1,0,0,0,0,0,0
139277,48,0,1,0,0,0,0,0,0
139278,48,0,1,0,0,0,0,0,0
139279,48,0,1,0,0,0,0,0,0
1509,48,0,1,0,0,0,0,0,0
160519,48,0,1,0,1,1,0,0,0
139281,48,0,1,0,0,0,0,0,0
132145,48,0,1,0,0,0,0,0,0
139282,48,0,1,0,0,0,0,0,0
74570,48,0,1,1,0,0,0,0,0
73544,48,0,1,0,1,0,0,1,0
74742,48,0,1,1,0,0,0,0,0
1541,48,0,1,0,0,0,0,0,0
139283,48,0,1,0,0,0,0,0,0
73716,48,0,1,0,0,0,0,0,0
1523,48,0,1,0,0,0,0,0,0
74743,48,0,1,0,0,0,0,0,0
1513,48,0,1,0,0,0,0,0,0
74555,48,0,1,0,0,0,0,0,0
139284,48,0,1,0,0,0,0,0,0
73826,48,0,1,0,0,0,0,0,0
139285,48,1,0,0,1,1,0,0,0
65987,48,1,0,1,0,0,0,0,0
65498,48,1,0,1,0,0,0,0,0
139286,48,0,1,0,0,0,0,0,0
74630,48,0,1,0,0,0,0,0,0
74002,48,0,1,0,0,0,0,0,0
139287,48,0,1,0,0,0,0,0,0
74137,48,0,1,0,0,0,0,0,0
139288,48,0,1,0,0,0,0,0,0
67836,48,0,1,0,0,0,0,0,0
73878,48,0,1,0,0,0,0,0,0
139289,48,0,1,1,0,0,0,0,0
139290,48,0,1,0,0,0,0,0,0
139291,48,0,1,0,0,0,0,0,0
74339,48,0,1,1,0,0,0,0,0
133870,48,0,1,0,0,0,0,0,0
133967,48,0,1,0,0,0,0,0,0
1530,48,1,0,0,0,0,0,0,0
133982,48,0,1,0,0,0,0,0,0
139292,48,0,1,1,0,0,0,0,0
73547,48,0,1,0,0,0,0,0,0
74633,48,0,1,0,0,0,0,0,0
73495,48,0,1,0,0,0,0,0,0
1542,48,0,1,0,0,0,0,0,0
133994,48,0,1,0,0,0,0,0,0
1532,48,0,1,0,0,0,0,0,0
65459,48,0,1,0,0,0,0,0,0
139293,48,0,1,0,0,0,0,0,0
74859,48,1,0,0,0,0,0,0,0
139294,48,1,0,0,0,0,0,0,0
139295,48,0,1,0,0,0,0,0,0
139296,48,0,1,0,0,0,0,0,0
67144,48,0,1,0,0,0,0,0,0
74745,48,0,1,0,0,0,0,0,0
139297,48,0,1,0,0,0,0,0,0
74803,48,1,0,1,0,0,0,0,0
139298,48,1,0,0,0,0,0,0,0
133963,48,0,1,0,0,0,0,0,0
139299,48,0,1,0,0,0,0,0,0
74747,48,0,1,0,0,0,0,0,0
1500,48,0,1,0,0,0,0,0,0
74114,48,0,1,0,0,0,0,0,0
139300,48,1,0,0,0,0,0,0,0
133871,48,0,1,0,0,0,0,0,0
139301,48,0,1,0,0,0,0,0,0
74748,48,0,1,0,0,0,0,0,0
1501,48,0,1,0,0,0,0,0,0
139302,48,0,1,0,0,0,0,0,0
139303,48,0,1,0,0,0,0,0,0
65904,48,0,1,0,0,0,0,0,0
139304,48,0,1,0,0,0,0,0,0
74206,48,0,1,0,0,0,0,0,0
73797,48,0,1,0,0,0,0,0,0
133908,48,0,1,0,0,0,0,0,0
73780,48,0,1,0,0,0,0,0,0
139305,48,0,1,0,0,0,0,0,0
139306,48,0,1,0,0,0,0,0,0
133965,48,0,1,0,0,0,0,0,0
133859,48,0,1,0,0,0,0,0,0
74249,48,0,1,0,0,0,0,0,0
133984,48,0,1,0,0,0,0,0,0
73552,48,0,1,1,0,0,0,0,0
74337,48,0,1,0,1,1,0,0,0
139307,48,0,1,0,0,0,0,0,0
139308,48,0,1,0,0,0,0,0,0
139309,48,0,1,0,0,0,0,0,0
74862,48,0,1,1,0,0,0,0,0
139310,48,1,0,1,0,0,0,0,0
139311,48,0,1,1,0,0,0,0,0
74129,48,0,1,0,0,0,0,0,0
139312,48,0,1,0,0,0,0,0,0
139313,48,0,1,1,0,0,0,0,0
139314,48,0,1,0,0,0,0,0,0
74318,48,0,1,0,0,0,0,0,0
139315,48,1,0,0,0,0,0,0,0
74013,48,0,1,0,0,0,0,0,0
133869,48,0,1,0,0,0,0,0,0
73499,48,0,1,0,0,0,0,0,0
139316,48,0,1,0,0,0,0,0,0
73798,48,0,1,0,0,0,0,0,0
139317,48,0,1,1,0,0,0,0,0
73965,48,0,1,0,0,0,0,0,0
65519,48,0,1,1,0,0,0,0,0
74636,48,0,1,0,0,0,0,0,0
73881,48,0,1,0,0,0,0,0,0
74327,48,0,1,0,0,0,0,0,0
139319,48,0,1,0,0,0,0,0,0
74429,48,0,1,0,0,0,0,0,0
139320,48,0,1,0,0,0,0,0,0
139321,48,0,1,1,0,0,0,0,0
1538,48,0,1,0,0,0,0,0,0
132142,48,0,1,0,0,0,0,0,0
139322,48,0,1,0,0,0,0,0,0
74236,48,0,1,0,0,0,0,0,0
139323,48,0,1,1,0,0,0,0,0
139324,48,0,1,0,0,0,0,0,0
139325,48,0,1,0,0,0,0,0,0
133909,48,0,1,0,0,0,0,0,0
133874,48,0,1,0,0,0,0,0,0
139326,48,0,1,0,0,0,0,0,0
74117,48,0,1,0,0,0,0,0,0
74107,48,0,1,0,0,0,0,0,0
139327,48,0,1,0,0,0,0,0,0
133845,48,0,1,0,0,0,0,0,0
74430,48,0,1,0,0,0,0,0,0
139328,48,0,1,0,0,0,0,0,0
73571,48,0,1,0,0,0,0,0,0
1502,48,0,1,0,0,0,0,0,0
1503,48,0,1,0,0,0,0,0,0
1506,48,0,1,0,0,0,0,0,0
1510,48,0,1,0,0,0,0,0,0
139329,48,0,1,0,0,0,0,0,0
74302,48,0,1,0,0,0,0,0,0
74319,48,0,1,1,0,0,0,0,0
139330,48,0,1,0,0,0,0,0,0
139331,48,0,1,0,0,0,0,0,0
74754,48,0,1,0,0,0,0,0,0
139332,48,0,1,0,0,0,0,0,0
139333,48,0,1,0,0,0,0,0,0
1515,48,0,1,0,0,0,0,0,0
139334,48,0,1,0,0,0,0,0,0
74192,48,0,1,1,0,0,0,0,0
73910,48,0,1,0,1,0,1,0,0
139335,48,0,1,0,0,0,0,0,0
133968,48,0,1,1,0,0,0,0,0
139336,48,0,1,0,0,0,0,0,0
139337,48,0,1,0,0,0,0,0,0
139338,48,0,1,0,0,0,0,0,0
73816,48,0,1,0,0,0,0,0,0
139339,48,0,1,0,0,0,0,0,0
73672,48,0,1,1,0,0,0,0,0
139340,48,0,1,0,0,0,0,0,0
139341,48,0,1,0,1,1,0,0,0
74589,48,0,1,1,0,0,0,0,0
139342,48,0,1,0,0,0,0,0,0
1536,48,0,1,0,0,0,0,0,0
74638,48,0,1,0,0,0,0,0,0
74025,48,0,1,0,0,0,0,0,0
139343,48,0,1,0,0,0,0,0,0
139344,48,0,1,0,0,0,0,0,0
133864,48,1,0,0,0,0,0,0,0
74068,48,1,0,1,0,0,0,0,0
74757,48,0,1,0,0,0,0,0,0
139345,48,0,1,0,0,0,0,0,0
139346,48,0,1,1,0,0,0,0,0
139347,48,0,1,0,0,0,0,0,0
73787,48,0,1,0,0,0,0,0,0
73475,48,0,1,0,0,0,0,0,0
74557,48,0,1,0,0,0,0,0,0
73557,48,0,1,0,0,0,0,0,0
74777,48,1,0,0,0,0,0,0,0
139348,48,1,0,0,0,0,0,0,0
139349,48,0,1,0,0,0,0,0,0
73674,48,0,1,1,0,0,0,0,0
74758,48,0,1,0,0,0,0,0,0
139350,48,0,1,0,0,0,0,0,0
73805,48,0,1,1,0,0,0,0,0
73420,48,0,1,1,0,0,0,0,0
133992,48,0,1,0,0,0,0,0,0
133913,48,0,1,0,0,0,0,0,0
139351,48,0,1,0,0,0,0,0,0
139352,48,0,1,0,0,0,0,0,0
73650,48,0,1,0,0,0,0,0,0
139353,48,0,1,0,0,0,0,0,0
73421,48,0,1,1,0,0,0,0,0
139354,48,0,1,0,0,0,0,0,0
139355,48,0,1,0,0,0,0,0,0
139356,48,0,1,0,0,0,0,0,0
73507,48,1,0,1,0,0,0,0,0
139357,48,0,1,0,0,0,0,0,0
139358,48,0,1,0,0,0,0,0,0
73422,48,0,1,0,0,0,0,0,0
139359,48,0,1,0,0,0,0,0,0
133912,48,0,1,0,0,0,0,0,0
139360,48,0,1,0,0,0,0,0,0
139361,48,1,0,0,0,0,0,0,0
74434,48,0,1,0,0,0,0,0,0
139362,48,0,1,0,0,0,0,0,0
133986,48,1,0,0,0,0,0,0,0
139363,48,0,1,0,0,0,0,0,0
74210,48,0,1,1,0,0,0,0,0
73596,48,0,1,0,0,0,0,0,0
73763,48,0,1,1,0,0,0,0,0
73808,48,0,1,0,1,1,0,0,0
1527,48,0,1,0,0,0,0,0,0
139364,48,0,1,0,0,0,0,0,0
74764,48,0,1,0,0,0,0,0,0
73510,48,0,1,0,0,0,0,0,0
139365,48,0,1,0,0,0,0,0,0
73718,48,0,1,0,0,0,0,0,0
74766,48,0,1,0,0,0,0,0,0
73424,48,0,1,1,0,0,0,0,0
139366,48,0,1,0,0,0,0,0,0
133966,48,0,1,0,0,0,0,0,0
139367,48,0,1,0,0,0,0,0,0
139368,48,0,1,0,0,0,0,0,0
139369,48,0,1,0,0,0,0,0,0
1526,48,0,1,0,0,0,0,0,0
1534,48,0,1,0,0,0,0,0,0
73989,48,0,1,1,0,0,0,0,0
139370,48,0,1,0,0,0,0,0,0
133843,48,0,1,0,0,0,0,0,0
1504,48,0,1,0,0,0,0,0,0
74307,48,0,1,0,0,0,0,0,0
139371,48,0,1,0,0,0,0,0,0
73809,48,0,1,0,0,0,0,0,0
133850,48,0,1,0,0,0,0,0,0
74010,48,0,1,1,0,0,0,0,0
139372,48,0,1,0,0,0,0,0,0
133860,48,0,1,0,0,0,0,0,0
139373,48,0,1,1,0,0,0,0,0
139374,48,0,1,0,0,0,0,0,0
139375,48,0,1,1,0,0,0,0,0
133855,48,0,1,0,0,0,0,0,0
139376,48,0,1,0,0,0,0,0,0
139377,48,0,1,0,0,0,0,0,0
139378,48,0,1,0,0,0,0,0,0
139379,48,0,1,0,0,0,0,0,0
139380,48,0,1,0,0,0,0,0,0
139381,48,0,1,0,0,0,0,0,0
139382,48,0,1,0,0,0,0,0,0
74593,48,0,1,1,0,0,0,0,0
139383,48,0,1,0,0,0,0,0,0
132141,48,0,1,0,0,0,0,0,0
74694,48,0,1,1,0,0,0,0,0
133985,48,0,1,0,0,0,0,0,0
65551,48,0,1,0,0,0,0,0,0
73811,48,0,1,0,0,0,0,0,0
139384,48,0,1,1,0,0,0,0,0
139385,48,0,1,0,0,0,0,0,0
139386,48,1,0,1,0,0,0,0,0
74438,48,0,1,0,0,0,0,0,0
73678,48,0,1,1,0,0,0,0,0
139387,48,0,1,0,0,0,0,0,0
220593,57,0,1,1,0,0,0,0,0
204379,57,0,1,1,0,0,0,0,0
220714,57,0,1,0,1,1,0,0,0
221328,57,0,1,1,0,0,0,0,0
204560,57,0,1,1,0,0,0,0,0
204528,57,1,0,1,0,0,0,0,0
121948,57,0,1,1,0,0,0,0,0
74646,57,0,1,1,0,0,0,0,0
160508,57,0,1,0,1,1,0,0,0
136811,57,0,1,1,0,0,0,0,0
178835,57,0,1,1,0,0,0,0,0
160527,57,0,1,1,0,0,0,0,0
204495,57,0,1,1,0,0,0,0,0
204549,57,0,1,1,0,0,0,0,0
73579,57,0,1,1,0,0,0,0,0
74696,57,0,1,1,0,0,0,0,0
220538,57,0,1,1,0,0,0,0,0
160559,57,0,1,1,0,0,0,0,0
204501,57,0,1,1,0,0,0,0,0
178972,57,0,1,1,0,0,0,0,0
204571,57,0,1,1,0,0,0,0,0
220542,57,0,1,1,0,0,0,0,0
160545,57,0,1,1,0,0,0,0,0
220554,57,0,1,1,0,0,0,0,0
204503,57,0,1,1,0,0,0,0,0
221148,57,0,1,0,1,0,1,0,0
220576,57,0,1,1,0,0,0,0,0
74057,57,1,0,1,0,0,0,0,0
178927,57,0,1,1,0,0,0,0,0
226708,57,0,1,0,1,0,1,0,0
178937,57,0,1,0,1,1,0,0,0
178881,57,0,1,1,0,0,0,0,0
220596,57,1,0,1,0,0,0,0,0
220707,57,1,0,0,1,1,0,0,0
204356,57,0,1,1,0,0,0,0,0
220715,57,0,1,0,1,1,0,0,0
107970,57,1,0,1,0,0,0,0,0
220556,57,1,0,1,0,0,0,0,0
220632,57,1,0,1,0,0,0,0,0
220657,57,0,1,0,1,1,0,0,0
204423,57,0,1,1,0,0,0,0,0
133439,57,0,1,1,0,0,0,0,0
178882,57,0,1,0,1,1,0,0,0
204515,57,0,1,1,0,0,0,0,0
220676,57,1,0,0,1,1,0,0,0
123756,57,1,0,1,0,0,0,0,0
220544,57,0,1,0,1,1,0,0,0
160553,57,0,1,0,1,0,1,0,0
220638,57,0,1,1,0,0,0,0,0
220675,57,0,1,1,0,0,0,0,0
220549,57,1,0,1,0,0,0,0,0
73433,57,0,1,1,0,0,0,0,0
141391,57,0,1,1,0,0,0,0,0
160541,57,0,1,0,1,1,0,0,0
160600,57,0,1,1,0,0,0,0,0
74090,57,0,1,1,0,0,0,0,0
123086,57,0,1,1,0,0,0,0,0
160665,57,0,1,1,0,0,0,0,0
220577,57,0,1,1,0,0,0,0,0
160512,57,0,1,1,0,0,0,0,0
69871,57,0,1,1,0,0,0,0,0
178975,57,0,1,1,0,0,0,0,0
220605,57,0,1,1,0,0,0,0,0
220612,57,0,1,1,0,0,0,0,0
73701,57,1,0,0,1,0,1,0,0
109429,57,0,1,1,0,0,0,0,0
204358,57,0,1,0,1,1,0,0,0
220698,57,0,1,1,0,0,0,0,0
220683,57,0,1,1,0,0,0,0,0
204374,57,1,0,1,0,0,0,0,0
204388,57,0,1,1,0,0,0,0,0
160538,57,0,1,1,0,0,0,0,0
74052,57,0,1,0,1,1,0,0,0
210989,57,0,1,1,0,0,0,0,0
220635,57,0,1,1,0,0,0,0,0
220574,57,0,1,0,1,1,0,0,0
143942,57,0,1,1,0,0,0,0,0
220548,57,1,0,1,0,0,0,0,0
204572,57,0,1,1,0,0,0,0,0
220690,57,0,1,0,1,1,0,0,0
178829,57,0,1,1,0,0,0,0,0
229069,57,0,1,0,1,1,0,0,0
229106,57,1,0,1,0,0,0,0,0
204507,57,1,0,1,0,0,0,0,0
204361,57,0,1,1,0,0,0,0,0
178962,57,0,1,1,0,0,0,0,0
178993,57,0,1,0,1,1,0,0,0
204460,57,0,1,1,0,0,0,0,0
74262,57,0,1,1,0,0,0,0,0
204426,57,0,1,1,0,0,0,0,0
141398,57,0,1,1,0,0,0,0,0
164360,57,1,0,1,0,0,0,0,0
220704,57,1,0,0,1,0,1,0,0
204369,57,1,0,1,0,0,0,0,0
220699,57,0,1,1,0,0,0,0,0
206018,57,1,0,0,1,0,0,0,1
