parl_id,legislatura,weights
73815,49,0.5140845070422536
73818,49,0.5140845070422536
73819,49,0.5140845070422536
133839,49,0.5140845070422536
133840,49,0.5140845070422536
133842,49,0.5140845070422536
133843,49,0.5140845070422536
133845,49,0.5140845070422536
133844,49,0.5140845070422536
133841,49,0.5140845070422536
133846,49,0.5140845070422536
133847,49,0.5140845070422536
73703,49,0.5140845070422536
133848,49,0.5140845070422536
133850,49,0.5140845070422536
133851,49,0.5140845070422536
133852,49,0.5140845070422536
133855,49,0.5140845070422536
133854,49,0.5140845070422536
133856,49,0.5140845070422536
133859,49,0.5140845070422536
133857,49,0.5140845070422536
133858,49,0.5140845070422536
133860,49,0.5140845070422536
133861,49,0.5140845070422536
133862,49,0.5140845070422536
133867,49,0.5140845070422536
133868,49,0.5140845070422536
133863,49,0.5140845070422536
133870,49,0.5140845070422536
133866,49,18.250000000000004
133865,49,0.5140845070422536
133864,49,18.250000000000004
133869,49,0.5140845070422536
133871,49,0.5140845070422536
133872,49,0.5140845070422536
133874,49,0.5140845070422536
133873,49,0.5140845070422536
133875,49,0.5140845070422536
133876,49,0.5140845070422536
133877,49,0.5140845070422536
133878,49,0.5140845070422536
133879,49,0.5140845070422536
133880,49,0.5140845070422536
133881,49,0.5140845070422536
133882,49,0.5140845070422536
133884,49,0.5140845070422536
133883,49,0.5140845070422536
133886,49,0.5140845070422536
133887,49,0.5140845070422536
133885,49,0.5140845070422536
73830,49,0.5140845070422536
133889,49,0.5140845070422536
133891,49,0.5140845070422536
133892,49,18.250000000000004
133893,49,0.5140845070422536
133894,49,0.5140845070422536
133895,49,0.5140845070422536
133899,49,0.5140845070422536
133897,49,0.5140845070422536
133898,49,0.5140845070422536
133900,49,0.5140845070422536
133902,49,0.5140845070422536
73705,49,0.5140845070422536
133901,49,0.5140845070422536
133904,49,0.5140845070422536
133907,49,0.5140845070422536
133909,49,0.5140845070422536
133906,49,0.5140845070422536
133908,49,0.5140845070422536
133910,49,0.5140845070422536
133911,49,0.5140845070422536
133912,49,0.5140845070422536
133913,49,0.5140845070422536
133915,49,18.250000000000004
133914,49,0.5140845070422536
133918,49,0.5140845070422536
133919,49,0.5140845070422536
133920,49,0.5140845070422536
133916,49,0.5140845070422536
133917,49,0.5140845070422536
133921,49,0.5140845070422536
73706,49,0.5140845070422536
133922,49,0.5140845070422536
133923,49,0.5140845070422536
133926,49,0.5140845070422536
133927,49,0.5140845070422536
133925,49,0.5140845070422536
133948,49,0.5140845070422536
133924,49,0.5140845070422536
133931,49,0.5140845070422536
133929,49,0.5140845070422536
133933,49,0.5140845070422536
133932,49,0.5140845070422536
133934,49,0.5140845070422536
133935,49,0.5140845070422536
133939,49,0.5140845070422536
133936,49,0.5140845070422536
133937,49,0.5140845070422536
73839,49,0.5140845070422536
133940,49,0.5140845070422536
133942,49,0.5140845070422536
133941,49,0.5140845070422536
73840,49,0.5140845070422536
133944,49,0.5140845070422536
133943,49,0.5140845070422536
133945,49,0.5140845070422536
133947,49,0.5140845070422536
73707,49,0.5140845070422536
133950,49,0.5140845070422536
133952,49,0.5140845070422536
133953,49,0.5140845070422536
133946,49,0.5140845070422536
133954,49,0.5140845070422536
133958,49,0.5140845070422536
133955,49,0.5140845070422536
133956,49,0.5140845070422536
133957,49,0.5140845070422536
133959,49,0.5140845070422536
133961,49,0.5140845070422536
133963,49,0.5140845070422536
133964,49,0.5140845070422536
133962,49,0.5140845070422536
133965,49,0.5140845070422536
133966,49,0.5140845070422536
133967,49,0.5140845070422536
133969,49,0.5140845070422536
133970,49,0.5140845070422536
133973,49,0.5140845070422536
133972,49,0.5140845070422536
133971,49,0.5140845070422536
133974,49,0.5140845070422536
133976,49,0.5140845070422536
133975,49,0.5140845070422536
133978,49,0.5140845070422536
133977,49,0.5140845070422536
133979,49,0.5140845070422536
133980,49,0.5140845070422536
133984,49,0.5140845070422536
133981,49,0.5140845070422536
133982,49,0.5140845070422536
133983,49,0.5140845070422536
133985,49,0.5140845070422536
133988,49,0.5140845070422536
133986,49,18.250000000000004
133987,49,0.5140845070422536
133989,49,0.5140845070422536
133990,49,0.5140845070422536
133992,49,0.5140845070422536
133991,49,0.5140845070422536
133993,49,0.5140845070422536
133994,49,0.5140845070422536
133995,49,0.5140845070422536
133996,49,0.5140845070422536
73709,49,0.5140845070422536
133997,49,0.5140845070422536
73851,49,0.5140845070422536
73850,49,0.5140845070422536
133951,49,0.5140845070422536
73710,49,0.5140845070422536
73711,49,0.5140845070422536
73712,49,0.5140845070422536
73713,49,0.5140845070422536
73872,49,0.5140845070422536
73715,49,0.5140845070422536
73717,49,0.5140845070422536
133960,49,0.5140845070422536
73719,49,0.5140845070422536
73721,49,0.5140845070422536
73724,49,0.5140845070422536
73725,49,0.5140845070422536
73726,49,0.5140845070422536
